DATE,PM2.5,PM10,CO2,HCHO
2023-07-18 03:37:20,3,4,1106,0.041
2023-07-18 03:38:20,2,4,1103,0.041
2023-07-18 03:39:20,3,5,1099,0.041
2023-07-18 03:40:20,2,4,1096,0.041
2023-07-18 03:41:20,3,5,1091,0.040
2023-07-18 03:42:20,3,5,1089,0.041
2023-07-18 03:43:20,3,5,1089,0.041
2023-07-18 03:44:20,3,6,1087,0.041
2023-07-18 03:45:20,3,5,1077,0.041
2023-07-18 03:46:20,3,6,1074,0.040
2023-07-18 03:47:20,3,5,1069,0.040
2023-07-18 03:48:20,4,6,1062,0.041
2023-07-18 03:49:20,3,5,1063,0.041
2023-07-18 03:50:21,4,6,1060,0.041
2023-07-18 03:51:20,4,6,1059,0.041
2023-07-18 03:52:20,4,6,1057,0.041
2023-07-18 03:53:20,4,7,1055,0.039
2023-07-18 03:54:20,4,7,1052,0.040
2023-07-18 03:55:20,4,7,1048,0.041
2023-07-18 03:56:20,4,6,1041,0.040
2023-07-18 03:57:21,4,6,1038,0.041
2023-07-18 03:58:20,5,8,1036,0.041
2023-07-18 03:59:20,5,7,1034,0.041
2023-07-18 04:00:20,4,7,1031,0.039
2023-07-18 04:01:20,4,6,1029,0.039
2023-07-18 04:02:20,4,7,1026,0.039
2023-07-18 04:03:20,5,8,1020,0.039
2023-07-18 04:04:21,4,7,1017,0.039
2023-07-18 04:05:21,4,6,1017,0.039
2023-07-18 04:06:20,4,6,1016,0.039
2023-07-18 04:07:20,5,7,1016,0.039
2023-07-18 04:08:20,5,7,1014,0.039
2023-07-18 04:09:20,5,8,1013,0.039
2023-07-18 04:10:20,5,7,1013,0.039
2023-07-18 04:11:20,4,6,1013,0.039
2023-07-18 04:12:21,4,7,1011,0.038
2023-07-18 04:13:20,5,8,1010,0.039
2023-07-18 04:14:20,5,7,1011,0.037
2023-07-18 04:15:20,5,8,1009,0.038
2023-07-18 04:16:20,5,7,1008,0.037
2023-07-18 04:17:20,5,8,1007,0.037
2023-07-18 04:18:20,4,7,1005,0.039
2023-07-18 04:19:21,4,7,1004,0.037
2023-07-18 04:20:21,4,7,1003,0.037
2023-07-18 04:21:20,4,7,1003,0.037
2023-07-18 04:22:20,4,7,1002,0.037
2023-07-18 04:23:20,6,9,1001,0.037
2023-07-18 04:24:20,4,6,1001,0.037
2023-07-18 04:25:20,5,8,1002,0.037
2023-07-18 04:26:21,5,8,1002,0.037
2023-07-18 04:27:21,5,8,1001,0.037
2023-07-18 04:28:20,4,7,1001,0.037
2023-07-18 04:29:20,4,7,1000,0.037
2023-07-18 04:30:20,4,7,1000,0.037
2023-07-18 04:31:20,4,7,1000,0.035
2023-07-18 04:32:20,4,7,1000,0.037
2023-07-18 04:33:21,4,7,1000,0.037
2023-07-18 04:34:21,5,7,1000,0.037
2023-07-18 04:35:21,4,7,1000,0.037
2023-07-18 04:36:20,4,7,1000,0.037
2023-07-18 04:37:20,5,8,999,0.037
2023-07-18 04:38:20,4,7,998,0.037
2023-07-18 04:39:20,4,6,997,0.036
2023-07-18 04:40:21,5,7,997,0.037
2023-07-18 04:41:21,4,7,997,0.036
2023-07-18 04:42:21,5,8,998,0.037
2023-07-18 04:43:20,5,8,997,0.035
2023-07-18 04:44:20,4,7,998,0.035
2023-07-18 04:45:20,4,7,998,0.037
2023-07-18 04:46:20,4,8,998,0.037
2023-07-18 04:47:20,4,6,998,0.035
2023-07-18 04:48:21,5,8,998,0.036
2023-07-18 04:49:21,5,7,998,0.035
2023-07-18 04:50:21,5,8,998,0.036
2023-07-18 04:51:20,5,7,998,0.035
2023-07-18 04:52:20,4,7,997,0.037
2023-07-18 04:53:20,4,7,997,0.035
2023-07-18 04:54:20,5,7,997,0.036
2023-07-18 04:55:21,5,7,996,0.037
2023-07-18 04:56:21,5,8,995,0.034
2023-07-18 04:57:21,5,7,995,0.036
2023-07-18 04:58:20,5,7,995,0.035
2023-07-18 04:59:20,5,8,996,0.036
2023-07-18 05:00:20,4,7,997,0.035
2023-07-18 05:01:20,5,9,997,0.035
2023-07-18 05:02:21,4,7,997,0.035
2023-07-18 05:03:21,5,7,996,0.035
2023-07-18 05:04:21,5,7,997,0.036
2023-07-18 05:05:21,5,8,997,0.035
2023-07-18 05:06:20,5,8,997,0.035
2023-07-18 05:07:20,4,6,997,0.035
2023-07-18 05:08:20,4,8,997,0.036
2023-07-18 05:09:21,4,7,997,0.035
2023-07-18 05:10:21,4,7,1003,0.041
2023-07-18 05:11:21,5,7,1014,0.033
2023-07-18 05:12:21,5,8,1014,0.033
2023-07-18 05:13:21,4,7,1015,0.035
2023-07-18 05:14:20,4,6,1016,0.035
2023-07-18 05:15:20,5,8,1021,0.035
2023-07-18 05:16:20,5,8,1018,0.035
2023-07-18 05:17:21,4,7,1018,0.035
2023-07-18 05:18:21,4,7,1018,0.035
2023-07-18 05:19:21,5,8,1018,0.035
2023-07-18 05:20:21,4,7,1018,0.035
2023-07-18 05:21:20,5,8,1021,0.035
2023-07-18 05:22:20,5,7,1021,0.035
2023-07-18 05:23:20,4,7,1020,0.035
2023-07-18 05:24:21,5,8,1017,0.035
2023-07-18 05:25:21,5,8,1019,0.035
2023-07-18 05:26:21,4,7,1018,0.035
2023-07-18 05:27:21,5,8,1018,0.035
2023-07-18 05:28:21,5,8,1017,0.035
2023-07-18 05:29:20,5,7,1018,0.035
2023-07-18 05:30:20,4,7,1018,0.035
2023-07-18 05:31:21,5,8,1023,0.034
2023-07-18 05:32:21,5,7,1024,0.035
2023-07-18 05:33:21,5,7,1024,0.035
2023-07-18 05:34:21,5,7,1024,0.035
2023-07-18 05:35:21,5,8,1023,0.034
2023-07-18 05:36:21,5,8,1024,0.033
2023-07-18 05:37:20,4,7,1022,0.035
2023-07-18 05:38:20,4,7,1023,0.034
2023-07-18 05:39:21,5,9,1026,0.035
2023-07-18 05:40:21,5,9,1025,0.033
2023-07-18 05:41:21,5,7,1024,0.033
2023-07-18 05:42:21,5,8,1025,0.033
2023-07-18 05:43:21,5,8,1024,0.034
2023-07-18 05:44:21,5,8,1024,0.034
2023-07-18 05:45:20,5,7,1024,0.034
2023-07-18 05:46:20,5,8,1027,0.034
2023-07-18 05:47:21,5,8,1026,0.035
2023-07-18 05:48:21,5,8,1024,0.033
2023-07-18 05:49:21,5,9,1019,0.034
2023-07-18 05:50:21,5,8,1015,0.033
2023-07-18 05:51:21,5,7,1012,0.033
2023-07-18 05:52:21,5,8,1009,0.033
2023-07-18 05:53:20,5,9,1006,0.033
2023-07-18 05:54:21,5,8,1003,0.034
2023-07-18 05:55:21,6,10,1003,0.061
2023-07-18 05:56:21,7,11,995,0.047
2023-07-18 05:57:21,7,11,997,0.047
2023-07-18 05:58:21,7,11,997,0.047
2023-07-18 05:59:21,7,10,993,0.047
2023-07-18 06:00:20,7,11,988,0.047
2023-07-18 06:01:21,7,11,986,0.047
2023-07-18 06:02:21,7,10,986,0.045
2023-07-18 06:03:21,7,11,984,0.045
2023-07-18 06:04:21,7,12,983,0.045
2023-07-18 06:05:21,7,11,984,0.045
2023-07-18 06:06:21,7,11,981,0.045
2023-07-18 06:07:21,7,11,981,0.045
2023-07-18 06:08:20,7,12,981,0.045
2023-07-18 06:09:21,7,11,981,0.045
2023-07-18 06:10:21,7,11,981,0.045
2023-07-18 06:11:21,7,12,978,0.045
2023-07-18 06:12:21,8,12,978,0.045
2023-07-18 06:13:21,7,11,978,0.045
2023-07-18 06:14:21,7,12,977,0.045
2023-07-18 06:15:20,7,11,980,0.045
2023-07-18 06:16:21,7,11,981,0.045
2023-07-18 06:17:21,8,12,980,0.045
2023-07-18 06:18:21,7,11,980,0.045
2023-07-18 06:19:21,6,10,979,0.045
2023-07-18 06:20:21,7,10,980,0.045
2023-07-18 06:21:21,7,11,981,0.046
2023-07-18 06:22:21,7,10,983,0.045
2023-07-18 06:23:21,7,12,985,0.046
2023-07-18 06:24:21,8,12,995,0.046
2023-07-18 06:25:21,6,9,989,0.045
2023-07-18 06:26:21,8,12,986,0.045
2023-07-18 06:27:21,7,10,987,0.045
2023-07-18 06:28:21,7,11,987,0.045
2023-07-18 06:29:21,6,10,984,0.045
2023-07-18 06:30:21,8,13,983,0.045
2023-07-18 06:31:21,6,10,983,0.046
2023-07-18 06:32:21,6,10,981,0.046
2023-07-18 06:33:21,7,12,980,0.046
2023-07-18 06:34:21,7,12,979,0.045
2023-07-18 06:35:21,7,11,978,0.046
2023-07-18 06:36:21,7,11,979,0.046
2023-07-18 06:37:21,7,12,978,0.045
2023-07-18 06:38:21,8,12,978,0.051
2023-07-18 06:39:21,7,11,978,0.045
2023-07-18 06:40:21,7,11,978,0.046
2023-07-18 06:41:21,7,11,978,0.045
2023-07-18 06:42:21,7,10,978,0.045
2023-07-18 06:43:21,7,11,979,0.046
2023-07-18 06:44:21,7,11,986,0.047
2023-07-18 06:45:22,7,12,994,0.047
2023-07-18 06:46:21,7,11,1001,0.046
2023-07-18 06:47:21,7,12,1007,0.047
2023-07-18 06:48:21,6,10,1012,0.048
2023-07-18 06:49:21,6,10,1022,0.049
2023-07-18 06:50:21,7,11,1028,0.049
2023-07-18 06:51:21,7,12,1036,0.049
2023-07-18 06:52:22,7,11,1085,0.049
2023-07-18 06:53:21,7,11,1098,0.048
2023-07-18 06:54:21,7,10,1132,0.048
2023-07-18 06:55:21,6,9,1164,0.048
2023-07-18 06:56:21,7,11,1188,0.048
2023-07-18 06:57:21,7,11,1192,0.048
2023-07-18 06:58:21,6,10,1191,0.049
2023-07-18 06:59:21,7,11,1189,0.047
2023-07-18 07:00:22,6,10,1189,0.049
2023-07-18 07:01:21,6,9,1189,0.049
2023-07-18 07:02:21,7,11,1190,0.049
2023-07-18 07:03:21,6,10,1188,0.049
2023-07-18 07:04:21,6,9,1183,0.049
2023-07-18 07:05:21,6,10,1180,0.050
2023-07-18 07:06:21,6,10,1182,0.052
2023-07-18 07:07:22,8,13,1201,0.053
2023-07-18 07:08:22,6,10,1195,0.052
2023-07-18 07:09:21,6,9,1193,0.052
2023-07-18 07:10:21,6,9,1194,0.051
2023-07-18 07:11:21,6,11,1198,0.051
2023-07-18 07:12:21,7,11,1204,0.052
2023-07-18 07:13:21,7,11,1209,0.052
2023-07-18 07:14:22,7,11,1213,0.053
2023-07-18 07:15:22,6,10,1223,0.053
2023-07-18 07:16:21,6,10,1236,0.053
2023-07-18 07:17:21,6,9,1246,0.053
2023-07-18 07:18:21,6,9,1247,0.053
2023-07-18 07:19:21,6,9,1250,0.053
2023-07-18 07:20:21,7,11,1252,0.053
2023-07-18 07:21:21,5,9,1262,0.054
2023-07-18 07:22:22,6,9,1270,0.053
2023-07-18 07:23:22,6,8,1271,0.054
2023-07-18 07:24:21,6,10,1271,0.054
2023-07-18 07:25:21,6,9,1273,0.054
2023-07-18 07:26:21,6,10,1272,0.054
2023-07-18 07:27:21,6,10,1273,0.055
2023-07-18 07:28:21,7,11,1273,0.054
2023-07-18 07:29:22,6,10,1277,0.055
2023-07-18 07:30:22,6,10,1273,0.055
2023-07-18 07:31:21,6,10,1276,0.055
2023-07-18 07:32:21,5,8,1282,0.055
2023-07-18 07:33:21,6,10,1300,0.054
2023-07-18 07:34:21,6,10,1300,0.054
2023-07-18 07:35:21,6,10,1299,0.055
2023-07-18 07:36:21,7,11,1297,0.055
2023-07-18 07:37:22,7,10,1291,0.055
2023-07-18 07:38:22,6,11,1288,0.054
2023-07-18 07:39:22,6,10,1286,0.054
2023-07-18 07:40:21,7,11,1292,0.054
2023-07-18 07:41:21,7,11,1303,0.054
2023-07-18 07:42:21,7,11,1304,0.054
2023-07-18 07:43:21,7,11,1301,0.054
2023-07-18 07:44:22,6,10,1311,0.054
2023-07-18 07:45:22,6,10,1327,0.055
2023-07-18 07:46:22,7,11,1317,0.054
2023-07-18 07:47:21,6,9,1319,0.054
2023-07-18 07:48:21,6,10,1333,0.054
2023-07-18 07:49:21,6,9,1345,0.054
2023-07-18 07:50:21,6,9,1351,0.054
2023-07-18 07:51:21,7,11,1349,0.054
2023-07-18 07:52:22,7,11,1354,0.054
2023-07-18 07:53:22,7,11,1357,0.053
2023-07-18 07:54:22,6,9,1371,0.054
2023-07-18 07:55:21,7,11,1386,0.053
2023-07-18 07:56:21,7,10,1515,0.054
2023-07-18 07:57:21,6,10,2318,0.054
2023-07-18 07:58:21,7,11,1580,0.053
2023-07-18 07:59:22,6,10,1489,0.054
2023-07-18 08:00:22,6,9,1476,0.054
2023-07-18 08:01:22,6,10,1430,0.054
2023-07-18 08:02:21,7,10,1420,0.054
2023-07-18 08:03:21,6,9,1427,0.053
2023-07-18 08:04:21,7,11,1431,0.054
2023-07-18 08:05:21,7,11,1441,0.053
2023-07-18 08:06:22,7,12,1449,0.054
2023-07-18 08:07:22,7,10,1449,0.053
2023-07-18 08:08:22,7,12,1423,0.054
2023-07-18 08:09:22,7,11,1400,0.054
2023-07-18 08:10:21,7,11,1386,0.054
2023-07-18 08:11:21,7,11,1386,0.055
2023-07-18 08:12:21,6,11,1386,0.055
2023-07-18 08:13:22,7,12,1384,0.055
2023-07-18 08:14:22,7,11,1376,0.054
2023-07-18 08:15:22,6,10,1372,0.054
2023-07-18 08:16:22,6,10,1369,0.054
2023-07-18 08:17:21,7,11,1363,0.054
2023-07-18 08:18:21,7,11,1358,0.054
2023-07-18 08:19:21,6,10,1356,0.054
2023-07-18 08:20:22,6,10,1357,0.054
2023-07-18 08:21:23,7,12,1356,0.054
2023-07-18 08:22:23,7,11,1356,0.054
2023-07-18 08:23:23,6,10,1353,0.054
2023-07-18 08:24:23,7,11,1351,0.054
2023-07-18 08:25:22,7,11,1359,0.054
2023-07-18 08:26:22,7,12,1357,0.054
2023-07-18 08:27:22,6,10,1357,0.055
2023-07-18 08:28:23,6,10,1356,0.055
2023-07-18 08:29:23,7,11,1354,0.055
2023-07-18 08:30:23,7,12,1352,0.055
2023-07-18 08:31:23,7,10,1354,0.055
2023-07-18 08:32:23,7,11,1356,0.055
2023-07-18 08:33:22,7,11,1366,0.053
2023-07-18 08:34:22,6,10,1370,0.052
2023-07-18 08:35:23,7,11,1368,0.052
2023-07-18 08:36:23,8,13,1373,0.051
2023-07-18 08:37:23,7,11,1375,0.051
2023-07-18 08:38:23,7,11,1380,0.050
2023-07-18 08:39:23,8,12,1379,0.051
2023-07-18 08:40:22,7,11,1378,0.051
2023-07-18 08:41:22,7,12,1378,0.051
2023-07-18 08:42:23,8,12,1378,0.051
2023-07-18 08:43:23,7,12,1376,0.051
2023-07-18 08:44:23,8,14,1380,0.050
2023-07-18 08:45:23,7,12,1381,0.051
2023-07-18 08:46:23,7,11,1378,0.050
2023-07-18 08:47:23,8,12,1385,0.050
2023-07-18 08:48:22,7,11,1380,0.050
2023-07-18 08:49:23,8,13,1374,0.051
2023-07-18 08:50:23,7,11,1367,0.051
2023-07-18 08:51:23,8,12,1365,0.051
2023-07-18 08:52:23,8,14,1366,0.051
2023-07-18 08:53:23,8,12,1372,0.051
2023-07-18 08:54:23,8,12,1378,0.051
2023-07-18 08:55:22,8,13,1381,0.051
2023-07-18 08:56:22,7,11,1381,0.050
2023-07-18 08:57:23,8,13,1381,0.050
2023-07-18 08:58:23,8,12,1382,0.050
2023-07-18 08:59:23,9,15,1385,0.050
2023-07-18 09:00:23,9,14,1399,0.050
2023-07-18 09:01:23,8,13,1401,0.051
2023-07-18 09:02:23,8,13,1443,0.052
2023-07-18 09:03:22,9,13,1467,0.052
2023-07-18 09:04:23,7,12,1472,0.053
2023-07-18 09:05:23,8,12,1476,0.054
2023-07-18 09:06:23,9,14,1480,0.053
2023-07-18 09:07:23,8,13,1479,0.053
2023-07-18 09:08:23,9,13,1474,0.053
2023-07-18 09:09:23,7,12,1466,0.053
2023-07-18 09:10:22,8,12,1460,0.053
2023-07-18 09:11:23,8,14,1468,0.053
2023-07-18 09:12:23,8,13,1477,0.053
2023-07-18 09:13:23,9,14,1479,0.053
2023-07-18 09:14:23,8,12,1478,0.054
2023-07-18 09:15:23,8,13,1476,0.054
2023-07-18 09:16:23,9,13,1475,0.054
2023-07-18 09:17:23,8,13,1477,0.054
2023-07-18 09:18:23,8,13,1471,0.054
2023-07-18 09:19:23,9,15,1460,0.053
2023-07-18 09:20:23,9,14,1456,0.053
2023-07-18 09:21:23,8,14,1460,0.053
2023-07-18 09:22:23,9,15,1459,0.054
2023-07-18 09:23:23,9,14,1456,0.054
2023-07-18 09:24:23,9,13,1451,0.053
2023-07-18 09:25:23,8,13,1444,0.053
2023-07-18 09:26:23,8,13,1430,0.054
2023-07-18 09:27:23,10,15,1416,0.054
2023-07-18 09:28:23,9,14,1414,0.054
2023-07-18 09:29:23,9,15,1408,0.054
2023-07-18 09:30:23,9,15,1406,0.054
2023-07-18 09:31:23,9,14,1402,0.054
2023-07-18 09:32:23,9,14,1399,0.054
2023-07-18 09:33:23,9,14,1390,0.054
2023-07-18 09:34:23,9,14,1385,0.054
2023-07-18 09:35:23,8,14,1378,0.054
2023-07-18 09:36:23,9,14,1374,0.054
2023-07-18 09:37:23,9,14,1371,0.054
2023-07-18 09:38:23,9,14,1371,0.054
2023-07-18 09:39:23,10,15,1365,0.054
2023-07-18 09:40:23,9,14,1352,0.054
2023-07-18 09:41:23,10,14,1345,0.054
2023-07-18 09:42:23,9,14,1341,0.054
2023-07-18 09:43:23,9,15,1331,0.054
